mal_id,title_english,type,source,episodes,duration,rating,score,scored_by,rank,popularity,members,favorites,year,demographics,studios,genres,themes
4101,,TV,Original,51,23,G - All Ages,7.2,559,4012,13210,1724,2,2006,['Kids'],['Studio Comet'],"['Comedy', 'Fantasy']",['Pets']
4103,,Movie,Other,1,8,PG-13 - Teens 13 or older,5.79,1110,12076,11878,2567,1,,[],['Production I.G'],[],['Racing']
4104,,TV,Other,15,1,G - All Ages,5.18,348,14058,15665,912,2,2003,[],[],['Comedy'],[]
4106,Trigun: Badlands Rumble,Movie,Manga,1,90,PG-13 - Teens 13 or older,7.91,82041,928,1732,154685,310,,['Shounen'],['Madhouse'],"['Action', 'Adventure', 'Sci-Fi']",['Adult Cast']
4107,Gurren Lagann The Movie: Childhood's End,Movie,Original,1,112,PG-13 - Teens 13 or older,8.19,90533,472,1442,193161,471,,[],['Gainax'],['Sci-Fi'],['Mecha']
4113,,TV,Original,48,23,G - All Ages,7.02,849,5048,11595,2780,3,1970,[],['Toei Animation'],"['Fantasy', 'Romance']",[]
4114,,TV,Unknown,52,22,PG - Children,7.43,2186,2598,8297,7204,48,2006,[],['Studio Comet'],"['Comedy', 'Fantasy']",[]
4119,Bio Armor Ryger,TV,Unknown,43,25,PG-13 - Teens 13 or older,7.43,890,2586,11043,3237,3,1989,[],['Sunrise'],['Sci-Fi'],['Mecha']
4121,Meimon! The Third Baseball Club,TV,Manga,40,24,PG-13 - Teens 13 or older,7.33,434,3126,14138,1341,2,1988,['Shounen'],['Studio Comet'],['Sports'],['Team Sports']
4124,,Movie,Original,1,50,G - All Ages,6.82,2870,6168,8721,6383,4,,[],['Toei Animation'],[],['Mahou Shoujo']
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Unknown,1,29,G - All Ages,5.74,426,,14586,1202,0,,[],['Studio Pierrot'],[],['Music']
4127,Sion,OVA,Visual novel,4,29,Rx - Hentai,6.47,1990,,9135,5687,34,,[],['Anime Antenna Iinkai'],"['Action', 'Fantasy', 'Hentai']",[]
4129,Mahou no Tenshi Creamy Mami: Curtain Call,Music,Unknown,1,45,G - All Ages,6.7,714,,13795,1468,0,,[],['Studio Pierrot'],['Comedy'],['Music']
4130,,ONA,Original,24,3,G - All Ages,5.46,11967,13368,4767,28838,44,,[],"['Xebec', 'Kanaban Graphics']",['Comedy'],['School']
4131,,OVA,Game,4,30,G - All Ages,7.27,568,3533,14133,1344,2,,[],['AC Create'],"['Action', 'Adventure']",[]
4132,Little Women,TV,Novel,26,23,G - All Ages,7.0,843,5179,12519,2146,3,1981,[],['Toei Animation'],['Drama'],['Historical']
4134,Naruto Shippuden: Konoha Gakuen - Special,Special,Manga,1,8,PG-13 - Teens 13 or older,7.13,33477,4433,3016,69006,186,,['Shounen'],['Studio Pierrot'],['Action'],"['Martial Arts', 'School']"
4136,Penguin Musume♥Heart,ONA,Manga,22,11,R+ - Mild Nudity,6.8,7166,6314,5619,19263,25,,['Shounen'],['Picture Magic'],"['Comedy', 'Ecchi']","['Otaku Culture', 'School']"
4138,The Adventures of Scamper the Penguin,OVA,Original,3,30,G - All Ages,7.39,2082,2787,10405,3887,14,,['Kids'],"['Life Work', 'Soyuzmultfilm']","['Adventure', 'Drama', 'Fantasy']",[]
4147,Doggy Poo,Movie,Picture book,1,33,G - All Ages,5.67,1568,12619,10836,3412,11,,['Kids'],['Itasca Studio'],['Fantasy'],[]
4149,,OVA,Original,1,35,R+ - Mild Nudity,5.02,1545,,10371,3931,1,,[],[],"['Comedy', 'Erotica']",[]
4150,,OVA,Original,1,35,PG-13 - Teens 13 or older,5.96,2064,11179,10261,4096,10,,[],['AIC'],"['Comedy', 'Sci-Fi']","['Parody', 'Space']"
4151,Blade of the Immortal,TV,Manga,13,24,R - 17+ (violence & profanity),6.88,27622,5830,2894,73884,156,2008,['Seinen'],['Bee Train'],"['Action', 'Adventure', 'Drama', 'Supernatural']","['Gore', 'Historical', 'Martial Arts', 'Samurai']"
4154,Firebird,TV,Unknown,52,20,PG-13 - Teens 13 or older,6.39,941,8860,12032,2468,3,1981,[],['Tatsunoko Production'],"['Adventure', 'Comedy', 'Fantasy']",['Mecha']
4155,One Piece Film: Strong World,Movie,Manga,1,115,PG-13 - Teens 13 or older,8.04,172998,701,1008,279416,483,,['Shounen'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",[]
4156,Strawberry Marshmallow Prologue,Special,4-koma manga,1,4,PG-13 - Teens 13 or older,7.01,9460,5097,5858,17286,9,,[],['Daume'],['Comedy'],['CGDCT']
4157,,OVA,Unknown,1,22,Rx - Hentai,4.9,492,,13551,1566,2,,[],[],['Hentai'],[]
4158,,Music,Original,1,3,G - All Ages,5.71,1755,,10737,3511,0,,[],['Studio Ghibli'],[],['Music']
4161,Private Psycho Lesson,OVA,Unknown,2,28,Rx - Hentai,5.66,782,,11421,2909,3,,[],['J.C.Staff'],"['Comedy', 'Girls Love', 'Hentai']",[]
4162,You're Under Arrest: Diverting Traffic at the Beach,TV Special,Manga,1,23,PG-13 - Teens 13 or older,7.13,3029,4446,8387,7028,3,,['Seinen'],['Studio Deen'],"['Action', 'Comedy']","['Adult Cast', 'Workplace']"
4163,My Bride is a Mermaid OVA,OVA,Manga,2,29,PG-13 - Teens 13 or older,7.81,29536,1165,3373,56347,30,,['Shounen'],"['Gonzo', 'AIC']","['Comedy', 'Romance', 'Supernatural']","['Organized Crime', 'Parody', 'School']"
4164,Tales of Titillation,OVA,Manga,3,28,Rx - Hentai,5.94,1357,,9529,5075,25,,[],"['Studio Fantasia', 'Studio Signal']","['Comedy', 'Hentai']",[]
4166,ToHeart 2 AD,OVA,Visual novel,2,28,PG-13 - Teens 13 or older,7.04,3138,4958,7966,7976,5,,[],['Chaos Project'],"['Comedy', 'Romance', 'Ecchi']",[]
4173,,Special,Original,7,5,PG-13 - Teens 13 or older,6.42,1589,8687,9787,4678,2,,[],['J.C.Staff'],['Comedy'],[]
4176,,OVA,Original,1,45,R+ - Mild Nudity,5.6,1841,12912,10182,4185,2,,[],"['AIC', 'Artmic']","['Comedy', 'Sports']",['Combat Sports']
4177,Xam'd: Lost Memories,ONA,Original,26,24,PG-13 - Teens 13 or older,7.64,61110,1652,1751,153110,1129,,[],['Bones'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Military']
4178,Dream Hazard,OVA,Manga,1,27,Rx - Hentai,4.65,634,,12959,1855,3,,[],['Ripple Film'],['Hentai'],[]
4181,Clannad: After Story,TV,Visual novel,24,24,PG-13 - Teens 13 or older,8.93,700879,17,123,1286976,74113,2008,[],['Kyoto Animation'],"['Drama', 'Romance']",[]
4182,Darker Than Black Episode 26: Beneath the Fully Bloomed Cherry Blossoms,Special,Original,1,23,R - 17+ (violence & profanity),7.52,82621,2154,1807,147244,196,,[],['Bones'],['Comedy'],['Parody']
4183,Space Emperor God Sigma,TV,Unknown,50,24,PG-13 - Teens 13 or older,7.12,855,4506,12397,2220,4,1980,[],['Toei Animation'],[],"['Mecha', 'Space']"
4186,Chrome Shelled Regios,TV,Light novel,24,24,R - 17+ (violence & profanity),7.27,107508,3509,1261,223584,1070,2009,[],['Zexcs'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['Military', 'School', 'Super Power']"
4187,Megumi,ONA,Other,1,25,G - All Ages,5.92,838,11399,11973,2502,1,,[],['Trans Arts'],[],['Historical']
4188,,OVA,Manga,3,30,PG-13 - Teens 13 or older,7.41,11463,2697,4475,33299,43,,['Shounen'],"['Shaft', 'Studio Pastoral']","['Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Vampire']"
4189,Winter Sonata,TV,Other,26,25,PG-13 - Teens 13 or older,7.27,5651,3494,5019,25533,71,2009,[],"['Studio Comet', 'KeyEast', 'REALTHING']","['Drama', 'Romance']",[]
4190,,Special,Visual novel,1,7,G - All Ages,6.53,524,7996,13432,1626,3,,[],['Yumeta Company'],"['Comedy', 'Fantasy']",[]
4191,Popolocrois Monogatari,TV,Game,25,23,PG - Children,7.32,1464,3203,9953,4461,16,1998,[],['Bee Train'],"['Adventure', 'Fantasy']",[]
4192,Hayate the Combat Butler!!,TV,Manga,25,24,PG-13 - Teens 13 or older,7.66,59130,1592,2119,120087,473,2009,['Shounen'],['J.C.Staff'],"['Action', 'Comedy', 'Romance']","['Harem', 'Parody']"
4195,,OVA,Manga,3,23,R - 17+ (violence & profanity),7.01,18110,5110,4430,34083,39,,[],['Diomedéa'],"['Comedy', 'Ecchi']",['School']
4196,,TV,Manga,12,24,R+ - Mild Nudity,6.71,30780,6881,2895,73807,87,2008,['Seinen'],['Arms'],"['Action', 'Ecchi']","['Martial Arts', 'School', 'Super Power']"
4197,Blue Dragon: Trials of the Seven Shadows,TV,Game,51,24,PG - Children,6.66,8950,7176,5524,20068,23,2008,[],['Studio Pierrot'],"['Adventure', 'Comedy', 'Fantasy']",[]
4198,,TV,Original,46,25,PG-13 - Teens 13 or older,7.36,1647,2944,9873,4567,14,1975,[],['Toei Animation'],"['Fantasy', 'Sci-Fi']",['Mecha']
4199,,TV,Unknown,30,24,PG-13 - Teens 13 or older,7.14,947,4344,11967,2508,5,1979,[],['Toei Animation'],"['Adventure', 'Drama', 'Romance']",['Historical']
4200,,OVA,Light novel,10,24,PG-13 - Teens 13 or older,7.43,4001,2574,7325,9925,25,,[],"['Sunrise', 'Kino Production']","['Adventure', 'Comedy', 'Sci-Fi']",[]
4201,,Movie,Unknown,1,75,G - All Ages,6.77,435,6484,12376,2225,3,,[],['Triangle Staff'],['Drama'],['Historical']
4202,Mokke Special Episodes,Special,Manga,2,23,PG - Children,6.8,987,6310,11840,2597,0,,['Seinen'],['Madhouse'],"['Mystery', 'Slice of Life', 'Supernatural']",['Iyashikei']
4205,,Special,Visual novel,1,24,PG-13 - Teens 13 or older,6.94,7204,5489,6506,13215,5,,[],['J.C.Staff'],['Romance'],['School']
4208,The New Adventures of Gigantor,TV,Manga,51,23,G - All Ages,7.27,1254,3531,11119,3167,10,1980,[],['Tokyo Movie Shinsha'],[],['Mecha']
4209,,TV,Original,12,24,PG - Children,6.56,2638,7819,8486,6837,5,2008,[],['Studio Deen'],"['Action', 'Comedy', 'Sci-Fi']",['School']
4210,Twilight of the Cockroaches,Movie,Original,1,105,PG-13 - Teens 13 or older,5.82,824,11909,11442,2893,2,,[],"['Madhouse', 'Animation Staff Room']",['Drama'],"['Anthropomorphic', 'Military']"
4211,Hareluya II Boy,TV,Manga,25,23,PG-13 - Teens 13 or older,7.12,815,4464,10452,3817,11,1997,['Shounen'],['Triangle Staff'],"['Action', 'Comedy', 'Fantasy']","['Delinquents', 'School']"
4213,,OVA,Visual novel,1,30,PG-13 - Teens 13 or older,6.16,1335,10147,10814,3444,2,,[],['Zexcs'],"['Drama', 'Romance']",[]
4214,Rosario + Vampire Capu2,TV,Manga,13,24,PG-13 - Teens 13 or older,6.88,266820,5841,605,441650,1131,2008,['Shounen'],['Gonzo'],"['Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Harem', 'School', 'Vampire']"
4218,Towards the Rainbow,Movie,Original,1,18,G - All Ages,5.59,224,12946,17477,609,0,,[],[],"['Award Winning', 'Romance']",['Historical']
4220,,Movie,Original,1,25,G - All Ages,6.17,233,10097,16853,689,0,,[],[],"['Award Winning', 'Drama', 'Fantasy']",['Historical']
4224,Toradora!,TV,Light novel,25,23,PG-13 - Teens 13 or older,8.04,1472276,706,26,2367269,58452,2008,[],['J.C.Staff'],"['Drama', 'Romance']","['Love Polygon', 'School']"
4232,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,OVA,Original,3,28,PG-13 - Teens 13 or older,6.48,7175,8289,6246,14513,7,,[],['Sunrise'],['Sci-Fi'],"['Mecha', 'Military']"
4240,Galactic Cyclone Braiger,TV,Original,39,23,PG-13 - Teens 13 or older,7.3,1021,3299,10735,3510,14,1981,[],['Toei Animation'],"['Adventure', 'Sci-Fi']","['Mecha', 'Space']"
4242,Galactic Gale Baxingar,TV,Original,39,24,PG-13 - Teens 13 or older,7.16,694,4231,12457,2180,2,1982,[],['Kokusai Eigasha'],['Adventure'],['Mecha']
4244,Galactic Gale Sasuraiger,TV,Original,43,25,PG-13 - Teens 13 or older,7.53,667,2110,12352,2245,4,1983,[],[],['Adventure'],['Mecha']
4246,"Eureka Seven - good night, sleep tight, young lovers",Movie,Original,1,115,PG-13 - Teens 13 or older,7.13,23611,4422,3747,47021,100,,[],"['Bones', 'Kinema Citrus']","['Adventure', 'Romance', 'Sci-Fi']",['Mecha']
4250,That is an UFO! The Flying Saucer,Movie,Original,1,16,PG - Children,5.26,1168,13897,12696,2036,0,,[],['Toei Animation'],['Sci-Fi'],['Space']
4252,,OVA,Unknown,2,30,PG-13 - Teens 13 or older,5.94,1037,11278,12016,2479,1,,[],"['AIC', 'animate Film']","['Action', 'Adventure']",[]
4260,Five Card,OVA,Visual novel,4,28,Rx - Hentai,5.77,646,,12735,2011,1,,[],['Alice Production'],"['Comedy', 'Hentai']",['School']
4262,,TV,Visual novel,12,24,R+ - Mild Nudity,6.72,20175,6815,3505,52666,115,2008,[],['Doga Kobo'],"['Action', 'Adventure', 'Ecchi']","['Historical', 'Martial Arts']"
4264,Ultraviolet: Code 044,TV,Other,12,24,R - 17+ (violence & profanity),5.77,1618,12166,7821,8386,5,2008,[],['Madhouse'],"['Action', 'Sci-Fi']",[]
4266,,ONA,Original,8,7,PG-13 - Teens 13 or older,4.69,373,14669,12747,2005,3,,[],"['Radix', 'Marine Entertainment']","['Drama', 'Sci-Fi']",['Vampire']
4278,,OVA,Manga,2,27,Rx - Hentai,6.41,1610,,9783,4681,11,,[],['Suzuki Mirano'],['Hentai'],['School']
4280,The Garden of Sinners Chapter 4: The Hollow Shrine,Movie,Light novel,1,46,R - 17+ (violence & profanity),7.82,149825,1132,1180,240618,334,,[],['ufotable'],"['Action', 'Fantasy', 'Mystery', 'Suspense']",['Urban Fantasy']
4282,The Garden of Sinners Chapter 5: Paradox Spiral,Movie,Light novel,1,114,R - 17+ (violence & profanity),8.51,140166,160,1110,254383,4712,,[],['ufotable'],"['Action', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Suspense']",['Urban Fantasy']
4286,Bonobono,TV,4-koma manga,48,11,G - All Ages,7.25,856,3618,12268,2307,10,1995,[],['Group TAC'],['Comedy'],['Anthropomorphic']
4298,Joe vs Joe,OVA,Unknown,6,28,R - 17+ (violence & profanity),5.64,504,12750,12886,1896,4,,['Shounen'],['Office AO'],['Sports'],['Combat Sports']
4304,A Forbidden Time,OVA,Manga,7,28,Rx - Hentai,6.05,3663,,7106,10685,47,,[],"['Meltdown', 'Onion Studio']",['Hentai'],[]
4306,Mon Mon the Water Spider,Movie,Original,1,15,G - All Ages,6.57,1276,7758,9933,4489,4,,['Kids'],['Studio Ghibli'],"['Fantasy', 'Romance']",[]
4310,University Girls: Special Counseling,OVA,Original,1,21,Rx - Hentai,3.57,779,,12489,2170,1,,[],['Obtain Future'],['Hentai'],[]
4312,Fist of the North Star: The Legend of Toki,OVA,Manga,1,57,R - 17+ (violence & profanity),7.47,4382,2385,7308,9988,16,,['Shounen'],['APPP'],['Action'],['Martial Arts']
4314,,TV,Other,16,5,G - All Ages,6.17,266,10092,16345,767,1,2005,['Kids'],"['Group TAC', 'Robot Communications']",['Comedy'],[]
4316,,TV,Other,16,5,G - All Ages,6.05,232,10788,16590,729,1,2006,['Kids'],"['Group TAC', 'Robot Communications']",['Comedy'],[]
4318,Dragon Century,OVA,Unknown,2,27,R - 17+ (violence & profanity),6.29,1529,9453,10829,3427,10,,[],['AIC'],"['Action', 'Fantasy', 'Sci-Fi']","['Mythology', 'Urban Fantasy']"
4320,,OVA,Manga,1,79,PG-13 - Teens 13 or older,6.72,4892,6820,7247,10209,16,,['Seinen'],['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Mystery']",['Adult Cast']
4331,,TV,Manga,100,10,G - All Ages,5.8,328,12028,15451,968,2,2008,['Kids'],['Shogakukan Music & Digital Entertainment'],['Comedy'],[]
4332,,TV,Unknown,39,25,PG-13 - Teens 13 or older,6.99,538,5215,13414,1630,3,1972,[],['Knack Productions'],"['Action', 'Mystery']",[]
4334,,TV,Original,26,24,PG-13 - Teens 13 or older,6.84,16779,6048,3897,44090,81,2010,[],['Bones'],['Sci-Fi'],"['Mecha', 'Super Power']"
4339,Attack on Tomorrow,TV,Original,23,24,PG-13 - Teens 13 or older,6.82,1106,6151,11205,3096,7,1977,[],['Nippon Animation'],"['Drama', 'Sports']","['School', 'Team Sports']"
4340,Tower of Etruria,OVA,Manga,2,29,Rx - Hentai,5.69,606,,12540,2140,2,,[],['Shinkuukan'],"['Adventure', 'Comedy', 'Hentai']",['Harem']
4342,,OVA,Visual novel,2,27,Rx - Hentai,6.77,2566,,8291,7216,10,,[],['Studio 9 Maiami'],['Hentai'],['Harem']
4350,Legend of the Wolf Woman,OVA,Original,2,26,Rx - Hentai,5.62,1169,,10657,3589,4,,[],['Studio Kyuuma'],"['Horror', 'Sci-Fi', 'Supernatural', 'Hentai']",['Military']
4353,Heaven Academy Specials,Special,Visual novel,12,1,PG-13 - Teens 13 or older,6.62,3461,7425,8109,7690,7,,[],['Tokyo Kids'],['Comedy'],[]
4355,,OVA,Visual novel,1,18,Rx - Hentai,5.8,1252,,10685,3559,9,,[],['Studio Jam'],['Hentai'],[]
4356,,OVA,Visual novel,2,28,Rx - Hentai,5.73,1476,,9919,4506,10,,[],[],['Hentai'],[]
4357,Elle,OVA,Visual novel,2,26,Rx - Hentai,5.47,956,,11490,2859,3,,[],['Arms'],"['Action', 'Sci-Fi', 'Hentai']",[]
4358,Lover-in-Law,OVA,Visual novel,2,25,Rx - Hentai,7.2,11211,,5115,24303,192,,[],['Oz Inc.'],['Hentai'],[]
4360,,OVA,Visual novel,4,27,Rx - Hentai,6.93,5458,,6457,13438,118,,[],['Anime Antenna Iinkai'],"['Sci-Fi', 'Supernatural', 'Hentai']",[]
4361,Grenadier: The Beautiful Warrior Specials,Special,Manga,6,1,PG-13 - Teens 13 or older,6.44,2192,8526,8375,7063,2,,[],"['Group TAC', 'Studio Live']","['Comedy', 'Ecchi']",['Parody']
4362,Fireball,TV,Original,13,1,G - All Ages,6.66,6164,7186,6795,11870,32,2008,[],['Jinnis Animation Studios'],"['Comedy', 'Sci-Fi']",[]
4363,Xpress Train,OVA,Visual novel,2,29,Rx - Hentai,6.2,2005,,9438,5219,10,,[],['Y.O.U.C'],['Hentai'],[]
4364,The Last Kunoichi,OVA,Original,2,30,Rx - Hentai,5.88,951,,10770,3481,6,,[],['Dream Entertainment'],['Hentai'],[]
4365,,OVA,Visual novel,1,27,Rx - Hentai,6.08,2403,,8470,6862,21,,[],[],['Hentai'],[]
4369,Ninja,OVA,Original,6,23,Rx - Hentai,5.03,654,,11497,2852,2,,[],[],"['Action', 'Comedy', 'Supernatural', 'Hentai']","['Martial Arts', 'Mythology', 'School']"
4371,Space Warrior Baldios,Movie,Unknown,1,118,PG-13 - Teens 13 or older,6.75,978,6641,12232,2322,4,,[],[],['Sci-Fi'],"['Mecha', 'Space']"
4375,,TV,Other,91,25,PG - Children,7.45,1811,2498,10520,3737,25,1999,[],['Group TAC'],"['Adventure', 'Comedy', 'Fantasy']",[]
4378,,OVA,Original,1,27,Rx - Hentai,5.64,1034,,11345,2975,6,,[],['Arms'],['Hentai'],[]
4379,Inmu: Feast of Victims,OVA,Original,2,28,Rx - Hentai,5.6,819,,11544,2819,5,,[],['PP Project'],"['Supernatural', 'Hentai']",['Mythology']
4382,The Melancholy of Haruhi Suzumiya (2009),TV,Light novel,14,24,PG-13 - Teens 13 or older,7.24,323657,3742,438,568203,2514,2009,[],['Kyoto Animation'],"['Comedy', 'Mystery', 'Sci-Fi']",['School']
4383,,TV,Original,6,4,PG-13 - Teens 13 or older,6.25,846,9633,12665,2052,4,2008,[],[],"['Comedy', 'Fantasy']",['Anthropomorphic']
4385,,Movie,Manga,1,30,PG-13 - Teens 13 or older,6.31,1498,9311,10873,3381,4,,[],['Toei Animation'],['Sci-Fi'],['Mecha']
4386,,Movie,Manga,1,25,PG-13 - Teens 13 or older,6.41,1217,8716,11540,2823,1,,[],['Toei Animation'],['Sci-Fi'],['Mecha']
4387,,Movie,Manga,1,24,PG-13 - Teens 13 or older,6.74,1549,6704,10723,3522,5,,[],['Toei Animation'],['Sci-Fi'],['Mecha']
4389,,OVA,Game,3,11,PG - Children,4.75,1850,14598,10213,4142,14,,[],['Studio Junio'],"['Adventure', 'Comedy']",[]
4390,Momotaro's Sky Adventure,Movie,Original,1,12,G - All Ages,5.12,919,14166,12989,1844,0,,[],[],"['Adventure', 'Comedy']",['Military']
4391,The Monkey Sword Masamune,Movie,Original,1,9,G - All Ages,5.46,1038,13373,12786,1967,0,,[],[],['Adventure'],['Military']
4392,The Plane Cabby's Lucky Day,Movie,Original,1,10,G - All Ages,5.06,722,14266,13726,1492,0,,[],[],['Comedy'],[]
4393,The National Anthem Kimigayo,Movie,Original,1,3,G - All Ages,4.79,1197,14568,12126,2398,0,,[],[],[],"['Historical', 'Music']"
4394,Corporal Norakuro,Movie,Manga,1,10,G - All Ages,5.02,779,14314,13583,1554,0,,[],[],['Adventure'],[]
4395,Private 2nd Class Norakuro: The Drill,Movie,Manga,1,5,G - All Ages,5.04,643,14294,14025,1382,1,,[],[],['Adventure'],[]
4396,The Monkey Fleet,Movie,Original,1,1,G - All Ages,4.56,825,14757,13732,1489,0,,[],[],[],"['Military', 'Music']"
4397,Sankichi the Monkey: The Storm Troopers,Movie,Original,1,9,G - All Ages,4.59,805,14739,13484,1598,0,,[],[],[],['Military']
4398,The Black Cat,Movie,Original,1,3,G - All Ages,5.27,1970,13871,10349,3973,5,,[],[],['Fantasy'],[]
4399,,OVA,Visual novel,3,29,Rx - Hentai,6.84,3871,,6820,11774,32,,[],['T-Rex'],['Hentai'],"['Harem', 'School']"
4400,Inmu 2: Flesh Dreams,OVA,Original,2,30,Rx - Hentai,5.62,635,,12644,2067,0,,[],['PP Project'],['Hentai'],[]
4406,,Movie,Manga,1,43,PG-13 - Teens 13 or older,6.84,1552,6058,10774,3476,1,,['Shounen'],['Toei Animation'],[],['Mecha']
4411,Future Robo Daltanius,TV,Original,47,24,PG-13 - Teens 13 or older,7.24,975,3732,11900,2553,7,1979,[],"['Sunrise', 'Toei Animation']",['Sci-Fi'],"['Mecha', 'Space']"
4415,Sands of Destruction,TV,Game,13,24,PG-13 - Teens 13 or older,6.97,24802,5339,3440,54679,116,2008,[],['Production I.G'],"['Adventure', 'Fantasy']",[]
4416,King of Braves GaoGaiGar Final Grand Glorious Gathering,TV,Original,12,24,PG-13 - Teens 13 or older,7.63,1628,1724,9576,4998,15,2005,[],['Sunrise'],['Sci-Fi'],"['Mecha', 'Super Power']"
4417,,ONA,Unknown,6,3,,,,17093,19425,434,0,,[],['Gonzo'],['Comedy'],[]
4418,,ONA,Original,8,4,PG-13 - Teens 13 or older,6.15,832,10172,13403,1637,1,,[],[],"['Comedy', 'Fantasy']",['Anthropomorphic']
4419,Catman,ONA,Original,7,3,PG-13 - Teens 13 or older,5.96,1281,11174,10885,3364,12,,[],[],"['Comedy', 'Fantasy']",['Anthropomorphic']
4420,,Special,Original,1,18,G - All Ages,5.98,606,11120,14060,1369,0,,['Kids'],['Production I.G'],"['Action', 'Comedy']",['Vampire']
4421,Moetan,Special,Other,2,26,R+ - Mild Nudity,6.47,2916,8359,8768,6286,4,,[],['Actas'],"['Comedy', 'Ecchi']","['Mahou Shoujo', 'School']"
4427,Fight!! Ramenman,TV,Manga,35,23,R - 17+ (violence & profanity),6.93,663,5561,12463,2184,9,1988,['Shounen'],['Toei Animation'],"['Action', 'Adventure']",['Martial Arts']
4437,Naruto Shippuden the Movie 2: Bonds,Movie,Manga,1,92,PG-13 - Teens 13 or older,7.29,163356,3382,974,289350,270,,['Shounen'],['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']",[]
4439,Judo Boy,TV,Manga,26,25,PG-13 - Teens 13 or older,6.48,750,8295,11577,2793,9,1969,['Shounen'],['Tatsunoko Production'],['Action'],['Martial Arts']
4440,Judo Story,TV Special,Novel,1,72,PG-13 - Teens 13 or older,6.59,525,7644,13703,1503,2,,[],['Tokyo Movie Shinsha'],['Sports'],['Combat Sports']
4443,,TV,Original,52,21,PG-13 - Teens 13 or older,6.3,3002,9360,8875,6132,2,2004,['Kids'],['Studio Hibari'],"['Action', 'Adventure', 'Comedy']",[]
4444,,TV,Original,12,23,PG-13 - Teens 13 or older,6.03,1036,10899,11328,2989,1,2007,['Kids'],['SynergySP'],"['Adventure', 'Comedy', 'Sports']",['Strategy Game']
4447,Detective Conan Movie 12: Full Score of Fear,Movie,Manga,1,116,PG-13 - Teens 13 or older,7.8,30170,1189,3525,52212,28,,['Shounen'],['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']",['Detective']
4450,Chrono Crusade: Azmaria's Lessons,Special,Manga,11,3,PG-13 - Teens 13 or older,6.47,3805,8335,6990,11123,10,,[],['Gonzo'],"['Adventure', 'Comedy', 'Supernatural']","['Historical', 'Mythology']"
4451,,OVA,Manga,2,45,R+ - Mild Nudity,6.32,1266,9291,10451,3813,5,,[],['J.C.Staff'],"['Comedy', 'Romance', 'Ecchi']",['School']
4452,,OVA,Manga,1,41,PG-13 - Teens 13 or older,6.05,793,10769,13200,1729,0,,['Shounen'],['Pastel'],"['Comedy', 'Romance']",[]
4454,,Special,Original,1,27,PG-13 - Teens 13 or older,7.66,6020,1597,6458,13421,5,,[],['Satelight'],['Sci-Fi'],"['Mecha', 'Military', 'Music', 'Space']"
4458,Bavel's Book,TV Special,Original,1,5,G - All Ages,5.52,1902,13167,10849,3403,1,,['Kids'],['Yamamura Animation'],[],[]
4459,Prince Mackaroo,TV,Original,,10,G - All Ages,6.36,602,9030,11943,2523,7,1998,['Kids'],['Gallop'],"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",[]
4460,,ONA,Original,1,6,PG-13 - Teens 13 or older,5.68,4863,12568,7302,10010,8,,[],['Studio Rikka'],['Avant Garde'],['Psychological']
4461,,TV Special,Unknown,1,2,G - All Ages,6.02,1238,10919,12113,2409,1,,[],['Yamamura Animation'],['Drama'],[]
